fips code,total emissions,YEAR
9001,3694264.37428919,2020
9003,3889143.831048799,2020
9005,614970.6716046835,2020
9007,841997.489261349,2020
9009,3539671.2012647153,2020
9011,1287116.2424435224,2020
9013,684486.751841989,2020
9015,561942.2202061297,2020
10001,781191.3117876187,2020
10003,2634498.9750856888,2020
10005,1149435.3416933664,2020
11001,1819928.710077709,2020
23001,460715.4452297177,2020
23003,370255.6201200878,2020
23005,1472611.838263676,2020
23007,177515.5323489157,2020
23009,342543.4805601159,2020
23011,741360.634148956,2020
23013,166512.6666702778,2020
23015,181750.3815906405,2020
23017,282510.1218419217,2020
23019,831659.7208966115,2020
23021,90343.76477905299,2020
23023,225258.1739616014,2020
23025,357934.4838945362,2020
23027,193403.1909835916,2020
23029,189223.2575600657,2020
23031,1080127.6615774028,2020
24001,378130.21709268814,2020
24003,2720333.067531758,2020
24005,3824924.59735878,2020
24009,327411.67973147496,2020
24011,189967.685673212,2020
24013,606130.8524458556,2020
24015,700884.4507489289,2020
24017,561763.261461782,2020
24019,161239.6987878908,2020
24021,1452969.8790213394,2020
24023,264351.9721584397,2020
24025,1175409.0724070983,2020
24027,1866461.301657729,2020
24029,104229.25047012724,2020
24031,3500547.530610254,2020
24033,4105329.630923858,2020
24035,510138.3956531228,2020
24037,424439.214154105,2020
24039,122487.0702548011,2020
24041,295626.663262379,2020
24043,1120410.181905492,2020
24045,440535.9662867688,2020
24047,406804.86126661027,2020
24510,1794602.177410417,2020
25001,1264242.5572301063,2020
25003,486716.2252566847,2020
25005,2101237.90186363,2020
25007,97193.20084738858,2020
25009,3361907.703551404,2020
25011,468558.6518857386,2020
25013,1887548.556972162,2020
25015,548811.5454535771,2020
25017,6425667.080004509,2020
25019,72477.43593177077,2020
25021,2979917.961250062,2020
25023,2005377.9716909316,2020
25025,1780281.6989546404,2020
25027,3649656.0105279447,2020
33001,346403.25686664553,2020
33003,270597.05179596646,2020
33005,311620.52058536035,2020
33007,168688.8406345938,2020
33009,507104.8117738323,2020
33011,1529320.2928823717,2020
33013,961362.3028575593,2020
33015,1635567.533889637,2020
33017,524727.1762687479,2020
33019,179860.6540216425,2020
34001,1116438.5380120783,2020
34003,3182429.4445623453,2020
34005,2026685.1919448231,2020
34007,1799107.2105222149,2020
34009,504498.2484726331,2020
34011,524956.7007172017,2020
34013,2447807.560449318,2020
34015,1318321.7273463672,2020
34017,1229976.1507569111,2020
34019,962485.6469199342,2020
34021,1541696.527738415,2020
34023,3605213.3926711935,2020
34025,2566198.1009205384,2020
34027,2322529.5281747826,2020
34029,1989222.9182742976,2020
34031,1292046.820686062,2020
34033,364150.8876328665,2020
34035,1652924.420978679,2020
34037,492749.2379598513,2020
34039,1909335.616997069,2020
34041,749576.2030089546,2020
36001,1436158.4125721385,2020
36003,224357.863990456,2020
36005,1751559.192244646,2020
36007,912344.316255435,2020
36009,416516.1673893986,2020
36011,355580.6333752184,2020
36013,666179.434251077,2020
36015,409351.486561834,2020
36017,241068.7393827362,2020
36019,354343.0831061157,2020
36021,351671.61141598993,2020
36023,286432.2413912227,2020
36025,281123.2773086303,2020
36027,1180774.3746235925,2020
36029,3198358.764890326,2020
36031,283788.3376423964,2020
36033,202145.4713430377,2020
36035,198036.42252878658,2020
36037,495193.7983614013,2020
36039,359468.80244157056,2020
36041,47716.8752684872,2020
36043,342094.3489902317,2020
36045,543312.5325485033,2020
36047,2684811.350812976,2020
36049,143716.51141362588,2020
36051,361826.24771943636,2020
36053,396648.272260671,2020
36055,2593098.408435508,2020
36057,390348.609759545,2020
36059,4146237.7040335936,2020
36061,1684015.3126763145,2020
36063,609633.923195138,2020
36065,1022928.172656134,2020
36067,1845869.368641257,2020
36069,666894.696638241,2020
36071,1929106.2543303391,2020
36073,135708.3743717267,2020
36075,532557.5653118838,2020
36077,301906.6415511937,2020
36079,513376.1860392604,2020
36081,3860763.300443939,2020
36083,605105.9350531196,2020
36085,1013432.435190286,2020
36087,1151168.3985915547,2020
36089,452523.5005981621,2020
36091,1192231.8312293296,2020
36093,526045.0851523139,2020
36095,166967.6096242271,2020
36097,88345.4945756873,2020
36099,235016.9393343956,2020
36101,653136.373429317,2020
36103,5901356.465159365,2020
36105,481998.249341165,2020
36107,404090.2261177659,2020
36109,314803.8244677888,2020
36111,908996.1907065581,2020
36113,389771.78737719555,2020
36115,240349.11924750335,2020
36117,364055.2759445243,2020
36119,3459303.426627419,2020
36121,168083.02272568838,2020
36123,106124.9998289651,2020
42001,470761.42048735404,2020
42003,3798636.3898162646,2020
42005,276874.25856282783,2020
42007,598383.954214606,2020
42009,597194.6326891771,2020
42011,1778398.117776238,2020
42013,493157.139691368,2020
42015,305955.7364052069,2020
42017,2211936.2670710767,2020
42019,940571.4227700549,2020
42021,516895.562262017,2020
42023,39262.201702966,2020
42025,452701.025645401,2020
42027,833489.8335967802,2020
42029,2023965.6202253755,2020
42031,347047.455498482,2020
42033,743548.943080418,2020
42035,370427.9304752593,2020
42037,367871.19173183397,2020
42039,411021.42404399504,2020
42041,1608344.956641587,2020
42043,1414638.6637429919,2020
42045,1565480.4432759006,2020
42047,141437.09071070352,2020
42049,1031378.616168433,2020
42051,527568.622610316,2020
42053,31679.421408684,2020
42055,892009.8528131143,2020
42057,278841.00053284055,2020
42059,303683.3714623394,2020
42061,208017.2863141229,2020
42063,375228.62523058004,2020
42065,320570.59603607503,2020
42067,154544.41931900432,2020
42069,940141.3403104909,2020
42071,2208137.0106609715,2020
42073,372570.16442679404,2020
42075,709974.5286431832,2020
42077,1534195.999678645,2020
42079,1559280.015836378,2020
42081,523767.4415940882,2020
42083,157583.693961634,2020
42085,711320.972264024,2020
42087,205830.96152649948,2020
42089,838610.050300302,2020
42091,3087976.9842372444,2020
42093,173739.5790602929,2020
42095,1131446.5174222304,2020
42097,404813.9176355894,2020
42099,262864.7282925801,2020
42101,2868492.938821141,2020
42103,278998.8585283059,2020
42105,91563.1409696114,2020
42107,757550.90983299,2020
42109,210569.0895661263,2020
42111,587001.439698735,2020
42113,47641.487066436195,2020
42115,367688.2533867653,2020
42117,300565.16848821024,2020
42119,306183.2592790964,2020
42121,303983.5257156832,2020
42123,169135.294111434,2020
42125,1224575.521442799,2020
42127,212092.414382377,2020
42129,1629070.7043585796,2020
42131,142783.685051034,2020
42133,1715305.3450019702,2020
44001,186705.2688408693,2020
44003,586123.754558949,2020
44005,315218.536672504,2020
44007,2318968.25869817,2020
44009,439049.039686393,2020
50001,153604.2032840634,2020
50003,160487.0489475308,2020
50005,158909.733507463,2020
50007,607867.316758304,2020
50009,25948.2667404352,2020
50011,191381.666195734,2020
50013,34370.5585801717,2020
50015,113439.97433542491,2020
50017,163888.1156202415,2020
50019,113131.549566766,2020
50021,245702.494103103,2020
50023,267963.805610938,2020
50025,244480.274512001,2020
50027,373234.278543033,2020
51001,210369.4501734699,2020
51003,636649.984620237,2020
51005,155115.855783243,2020
51007,89249.1576883174,2020
51009,213462.7053584347,2020
51011,83076.0644484206,2020
51013,578622.8478697664,2020
51015,818397.0876933141,2020
51017,25153.8718969032,2020
51019,316894.2748560692,2020
51021,183118.5096283748,2020
51023,489992.2499891711,2020
51025,220393.6800326556,2020
51027,89996.4221879583,2020
51029,86855.32020426971,2020
51031,342067.26354093023,2020
51033,500901.59851414786,2020
51035,367683.8604500094,2020
51036,40504.78335571226,2020
51037,80028.7087796806,2020
51041,1670283.1096596522,2020
51043,135498.2588324713,2020
51045,18801.5442241743,2020
51047,206219.6582752436,2020
51049,45068.377025933005,2020
51051,59008.07981906559,2020
51053,275359.1087751621,2020
51057,70328.1716104176,2020
51059,3646071.70198262,2020
51061,634166.053762128,2020
51063,74085.2013385043,2020
51065,79291.0253464297,2020
51067,302403.4538671302,2020
51069,662528.193031578,2020
51071,104720.9648222666,2020
51073,162962.8800600094,2020
51075,336523.87828459905,2020
51077,54888.3812828664,2020
51079,71469.3795228394,2020
51081,195878.83701587922,2020
51083,200334.568344346,2020
51085,871413.980652802,2020
51087,1452841.247243109,2020
51089,214784.885576131,2020
51091,14900.4019487883,2020
51093,211574.3719171589,2020
51095,320879.5033681043,2020
51097,43064.2427110893,2020
51099,117437.91769740729,2020
51101,76962.90965573961,2020
51103,58127.7576719364,2020
51105,93657.9704418451,2020
51107,1035972.6018485121,2020
51109,281717.59175251017,2020
51111,48449.3503766184,2020
51113,87255.376804727,2020
51115,26460.5414069602,2020
51117,308252.181843055,2020
51119,56769.0448662963,2020
51121,633300.8264328981,2020
51125,124856.50579191251,2020
51127,319095.6765739159,2020
51131,131269.188651047,2020
51133,56470.8596738818,2020
51135,104234.27349158899,2020
51137,124475.0813367299,2020
51139,83837.0338538647,2020
51141,79287.7739725375,2020
51143,341504.39949339203,2020
51145,162881.3191171243,2020
51147,128760.1997746777,2020
51149,360191.2034386148,2020
51153,1377405.248519948,2020
51155,325008.39493681863,2020
51157,39017.31987612,2020
51159,50812.7311335051,2020
51161,505547.34983371507,2020
51163,564096.428441499,2020
51165,588935.5879046032,2020
51167,128665.1690039945,2020
51169,124419.1640715224,2020
51171,553710.2057616567,2020
51173,251024.4821990779,2020
51175,171698.339443843,2020
51177,692951.3659939091,2020
51179,744615.538744724,2020
51181,33820.0254964274,2020
51183,242301.69428353297,2020
51185,439474.4645362367,2020
51187,307556.5655958185,2020
51191,441108.6544802123,2020
51193,61745.677959338296,2020
51195,165779.3755963427,2020
51197,535544.950565868,2020
51199,358305.4617521272,2020
51510,392147.2136368154,2020
51520,131285.0905558859,2020
51530,10630.017255803601,2020
51540,109244.39068434548,2020
51550,1090403.6841368224,2020
51570,105202.92246342481,2020
51580,21355.789239924,2020
51590,188229.7215997447,2020
51595,48713.5982259835,2020
51600,75374.4919742824,2020
51610,25737.5215727222,2020
51620,15777.1463447307,2020
51630,194335.21995963407,2020
51640,26470.8934070328,2020
51650,567926.4389705922,2020
51660,192444.17403590868,2020
51670,42809.5740025275,2020
51678,10667.561499682122,2020
51680,332208.0017021759,2020
51683,79477.52456339479,2020
51685,41231.4343327317,2020
51690,41684.679867137005,2020
51700,716019.6190845612,2020
51710,860782.9045544375,2020
51720,20701.4109788889,2020
51730,201163.5048555588,2020
51735,20586.3793375178,2020
51740,301234.81771671714,2020
51750,32440.4488053135,2020
51760,934429.7281076789,2020
51770,419315.80758561904,2020
51775,81007.1388233309,2020
51790,58818.6026634343,2020
51800,562595.476106446,2020
51810,1233611.731445974,2020
51820,71160.8558206995,2020
51830,42590.136136018904,2020
51840,70567.66456387736,2020
54001,58486.7396781669,2020
54003,584226.2185079397,2020
54005,110302.9814947285,2020
54007,190994.7416192167,2020
54009,82153.7272344799,2020
54011,451964.821443354,2020
54013,20270.1838474818,2020
54015,42271.6587076736,2020
54017,48722.5067180888,2020
54019,264059.4678032525,2020
54021,26061.0974460736,2020
54023,60344.498384298204,2020
54025,222447.697749055,2020
54027,89376.2030604796,2020
54029,66730.9741842144,2020
54031,85489.3442519087,2020
54033,435475.427748214,2020
54035,242982.772536448,2020
54037,196721.0805542086,2020
54039,1178256.484348378,2020
54041,186298.92056335302,2020
54043,60627.5291726246,2020
54045,132029.5363491888,2020
54047,74749.8572762063,2020
54049,275932.022194191,2020
54051,97531.8287130998,2020
54053,133123.1860115326,2020
54055,389284.58393333,2020
54057,84769.8207182582,2020
54059,106563.4698193997,2020
54061,507633.834750817,2020
54063,39807.297902718696,2020
54065,60757.1140877657,2020
54067,147412.544488109,2020
54069,246309.227617413,2020
54071,38126.01334626161,2020
54073,32475.7287134839,2020
54075,39423.8354492277,2020
54077,157360.5391973713,2020
54079,302917.505677855,2020
54081,465134.920687693,2020
54083,117131.6446840501,2020
54085,67755.6163971384,2020
54087,75486.9783931684,2020
54089,67379.9222024202,2020
54091,54016.4036727503,2020
54093,32396.703624165,2020
54095,30245.6940389377,2020
54097,83432.2122423594,2020
54099,147112.97406103808,2020
54101,24434.003220615,2020
54103,60225.9263360928,2020
54105,18952.320461332798,2020
54107,377264.945690453,2020
54109,79851.6534251293,2020
72001,32080.28524326219,2020
72003,67016.96436318592,2020
72005,123853.02403591305,2020
72007,26050.29135614921,2020
72009,40555.377159940115,2020
72011,43024.44096732759,2020
72013,240379.7604009518,2020
72015,22906.796809789103,2020
72017,69453.82968889512,2020
72019,33601.13328929871,2020
72021,346839.6791632762,2020
72023,75965.17441611596,2020
72025,388375.0169081968,2020
72027,43798.45104655447,2020
72029,84681.93006545473,2020
72031,327000.5176914294,2020
72033,37602.73015733892,2020
72035,160712.20747139913,2020
72037,26521.07554742847,2020
72039,34069.17242345637,2020
72041,64297.47511627489,2020
72043,46955.701076637095,2020
72045,18950.237278453213,2020
72047,37919.38908983358,2020
72049,1124.2064092139901,2020
72051,107120.72678064172,2020
72053,62143.58466787591,2020
72054,13085.192042379349,2020
72055,37488.074765702666,2020
72057,75984.36479957288,2020
72059,43560.30017665544,2020
72061,211903.4973827516,2020
72063,97240.78497491196,2020
72065,83366.82112217604,2020
72067,44544.38368416465,2020
72069,136164.24347181388,2020
72071,53889.24701174506,2020
72073,14900.803762812431,2020
72075,118312.36873242071,2020
72077,90995.67905988618,2020
72079,23745.194264009013,2020
72081,37309.467328787585,2020
72083,8583.078562213866,2020
72085,75120.49972645885,2020
72087,10551.654173156454,2020
72089,50714.38197253171,2020
72091,138454.3926559023,2020
72093,4723.65286927127,2020
72095,12053.185802381508,2020
72097,134626.35327294326,2020
72099,42773.90083647322,2020
72101,46306.31147790779,2020
72103,46976.83669056391,2020
72105,48658.61791129509,2020
72107,15957.559904307991,2020
72109,25537.883641612905,2020
72111,39888.353124509864,2020
72113,301742.1528955404,2020
72115,26831.420593368795,2020
72117,16143.006462391426,2020
72119,78047.98981551729,2020
72121,35096.498685059756,2020
72123,124823.96330066094,2020
72125,86644.85438390526,2020
72127,896330.4158636833,2020
72129,54842.82383468055,2020
72131,54492.20120710983,2020
72133,70498.91721724284,2020
72135,64521.60892795096,2020
72137,210732.77316157048,2020
72139,91692.88074874127,2020
72141,37050.34538369259,2020
72143,70619.68722961226,2020
72145,164988.56489409928,2020
72147,7875.657272556615,2020
72149,14075.719532097864,2020
72151,49336.0237955343,2020
72153,48961.86640964075,2020
78010,127045.82752652721,2020
78020,11321.974704603232,2020
78030,133701.4345687546,2020
1001,467074.922159472,2020
1003,2073743.280499577,2020
1005,181680.1568086783,2020
1007,148937.1471140175,2020
1009,402422.934159897,2020
1011,71961.3637417429,2020
1013,410575.802221494,2020
1015,745724.2843142389,2020
1017,268467.2404893228,2020
1019,167876.7654560041,2020
1021,535870.016722538,2020
1023,93504.81598884199,2020
1025,172703.3608961695,2020
1027,81456.2883426421,2020
1029,297404.7733425992,2020
1031,320800.4547063544,2020
1033,416336.064492334,2020
1035,276932.4824601854,2020
1037,107260.0749155801,2020
1039,276724.1250525338,2020
1041,106342.4844630939,2020
1043,724279.143584354,2020
1045,336037.918940195,2020
1047,233695.0511806242,2020
1049,556091.49774334,2020
1051,549562.392192953,2020
1053,399199.491980373,2020
1055,678307.718207692,2020
1057,99234.4448400447,2020
1059,190370.1482876037,2020
1061,170289.6518710687,2020
1063,250432.4492869846,2020
1065,106524.9028448248,2020
1067,144750.2991733535,2020
1069,708924.447106586,2020
1071,382686.5606963028,2020
1073,4873022.093735378,2020
1075,82394.88133693601,2020
1077,507280.917146711,2020
1079,269148.87992912624,2020
1081,1031249.515784524,2020
1083,834416.925828143,2020
1085,262044.30710245232,2020
1087,384995.3311136032,2020
1089,2264010.059054708,2020
1091,146688.2144255782,2020
1093,340226.436809828,2020
1095,539695.546097039,2020
1097,2791076.1380278235,2020
1099,136536.7327334531,2020
1101,1683735.690985499,2020
1103,862147.7686643827,2020
1105,54365.4160570584,2020
1107,130724.4220871356,2020
1109,253017.693600769,2020
1111,127002.98427787251,2020
1113,397538.89264456,2020
1115,872522.340149527,2020
1117,1385728.751156404,2020
1119,242421.5727422136,2020
1121,665370.699291784,2020
1123,283257.515045324,2020
1125,1694481.4085997608,2020
1127,569742.5911495708,2020
1129,140595.9875618734,2020
1131,78572.4764938682,2020
1133,132192.53758128028,2020
12001,1815899.046862736,2020
12003,308055.0109264948,2020
12005,1025900.6640340589,2020
12007,192002.5267499425,2020
12009,3568834.161828553,2020
12011,8927126.869579038,2020
12013,94735.8798017091,2020
12015,1058360.7125533042,2020
12017,724621.4772721546,2020
12019,888287.018321923,2020
12021,1984250.0633661468,2020
12023,798814.866415082,2020
12027,220914.004168983,2020
12029,105547.4029464715,2020
12031,5515364.136837802,2020
12033,1779471.6568651926,2020
12035,634100.720610688,2020
12037,95239.97817215491,2020
12039,429131.13299136097,2020
12041,108118.1844887729,2020
12043,121714.3939469642,2020
12045,104412.2249285778,2020
12047,351253.2415814103,2020
12049,175665.7553282892,2020
12051,247957.9445378678,2020
12053,1014941.990547476,2020
12055,483768.905672015,2020
12057,7227405.218788142,2020
12059,169513.9777345438,2020
12061,922370.9248890973,2020
12063,502264.799863777,2020
12065,211649.0816368923,2020
12067,48204.686845346296,2020
12069,1856679.5569362668,2020
12071,3692281.031095558,2020
12073,1428978.2516411333,2020
12075,288760.1722147394,2020
12077,49824.4139425172,2020
12079,289058.3030893122,2020
12081,1965225.9701663787,2020
12083,2420051.674817856,2020
12085,1307659.5950331055,2020
12086,11240715.513558334,2020
12087,613912.6054373654,2020
12089,672957.6439770934,2020
12091,1268832.7537727116,2020
12093,280611.0478972949,2020
12095,8083584.109671694,2020
12097,2142707.4475331176,2020
12099,7713590.8534712605,2020
12101,2647182.7127966867,2020
12103,4237178.507764473,2020
12105,3867093.023752306,2020
12107,399460.0934279,2020
12109,1732838.6739295921,2020
12111,1766880.3415534464,2020
12113,1060299.882380625,2020
12115,2386714.6176288184,2020
12117,2177371.637993463,2020
12119,1036780.1602191331,2020
12121,466777.496895205,2020
12123,154501.3456344137,2020
12125,82213.8019409716,2020
12127,3352882.386912672,2020
12129,166986.7833972615,2020
12131,773650.7444757901,2020
12133,245116.0082923084,2020
13001,165769.77463728422,2020
13003,77399.3192576257,2020
13005,77144.6760730216,2020
13007,40486.829687649595,2020
13009,179323.8883785075,2020
13011,188974.89713361225,2020
13013,405403.2964682568,2020
13015,1077577.6225163336,2020
13017,97355.84819144607,2020
13019,114997.8366495088,2020
13021,1144482.379430665,2020
13023,85952.8893358915,2020
13025,109249.70428574974,2020
13027,112172.6174356759,2020
13029,449255.76892503386,2020
13031,522956.7037005875,2020
13033,189010.1510837169,2020
13035,225631.80360712137,2020
13037,40016.5052087235,2020
13039,562781.2162150412,2020
13043,161989.7112488825,2020
13045,677469.460840739,2020
13047,489620.816993437,2020
13049,85998.0464340128,2020
13051,1814302.3322445774,2020
13053,50109.5856697944,2020
13055,145356.9138351053,2020
13057,1210832.680223517,2020
13059,584895.9984900982,2020
13061,27443.7932837689,2020
13063,1579212.4367865762,2020
13065,79451.17183289111,2020
13067,3767928.726988584,2020
13069,259825.4647112278,2020
13071,252784.27251703668,2020
13073,692279.819833986,2020
13075,335260.09826966043,2020
13077,951982.8106598826,2020
13079,64450.336499854406,2020
13081,333022.5828199133,2020
13083,237401.9460306692,2020
13085,162300.38684148403,2020
13087,227135.3704388586,2020
13089,4183283.128545015,2020
13091,140952.430483223,2020
13093,320453.8567893532,2020
13095,531931.9330421311,2020
13097,880571.5708103729,2020
13099,103445.0681761639,2020
13101,25456.8956919315,2020
13103,265414.7167044353,2020
13105,144305.10985784806,2020
13107,257293.413674941,2020
13109,62835.513531775956,2020
13111,157690.30582182482,2020
13113,644770.3959292794,2020
13115,606230.9893428311,2020
13117,1123256.3771889347,2020
13119,361982.313839133,2020
13121,7114580.901715853,2020
13123,174304.3958222091,2020
13125,18904.2009741634,2020
13127,647772.0986905345,2020
13129,528545.7772475065,2020
13131,164191.5983898137,2020
13133,223224.45570419478,2020
13135,4250509.73138272,2020
13137,257609.3534586076,2020
13139,1117814.2888954163,2020
13141,58261.364284496594,2020
13143,233662.73183757966,2020
13145,306415.7082496703,2020
13147,172443.4282617323,2020
13149,74338.55749976727,2020
13151,1565231.163782114,2020
13153,799179.3422187077,2020
13155,72781.27491776,2020
13157,691737.2998076357,2020
13159,84250.55656060924,2020
13161,85857.95837907684,2020
13163,147546.95349195274,2020
13165,75442.2717222386,2020
13167,57114.74691976223,2020
13169,142971.04921336912,2020
13171,156707.1558973411,2020
13173,52168.795131875806,2020
13175,478044.3880716204,2020
13177,165993.51112278868,2020
13179,470116.4509630406,2020
13181,51073.1225616042,2020
13183,85138.31020210305,2020
13185,885445.4823078655,2020
13187,163412.4542118923,2020
13189,222281.487081587,2020
13191,354695.9497919491,2020
13193,88454.2243307361,2020
13195,177596.20230911256,2020
13197,50247.1802254122,2020
13199,184710.88590693494,2020
13201,58937.20147205541,2020
13205,176025.1253929135,2020
13207,626991.0879573519,2020
13209,65967.0555952576,2020
13211,332313.7978393812,2020
13213,165610.9996958463,2020
13215,959689.547941868,2020
13217,709122.9326689099,2020
13219,279688.0255230556,2020
13221,80831.15033556121,2020
13223,684381.2403419673,2020
13225,326521.5202586503,2020
13227,209669.87903832013,2020
13229,108343.70090988939,2020
13231,98666.16616320776,2020
13233,238101.21927927897,2020
13235,73502.16027496825,2020
13237,154502.0547407391,2020
13239,23939.0551898847,2020
13241,118438.48924410154,2020
13243,78189.04923250359,2020
13245,1192598.8334397464,2020
13247,633700.0183730602,2020
13249,40304.1914051156,2020
13251,103712.44444462108,2020
13253,59996.602167385405,2020
13255,463490.7581265231,2020
13257,160902.12154127937,2020
13259,76001.56408024879,2020
13261,199624.5028394876,2020
13263,76348.982542892,2020
13265,90599.25381788661,2020
13267,136995.4853073353,2020
13269,97337.7346124429,2020
13271,104513.6371652768,2020
13273,96291.13036320622,2020
13275,278067.0978818901,2020
13277,450478.25555962103,2020
13279,175458.7823143479,2020
13281,80574.4266434717,2020
13283,137997.6718825922,2020
13285,624053.1819943525,2020
13287,243268.1531133377,2020
13289,219310.3646865748,2020
13291,143535.8453070834,2020
13293,136996.7983656893,2020
13295,314248.0360212623,2020
13297,519403.6834778365,2020
13299,270075.89103846235,2020
13301,141304.6575454924,2020
13303,149824.77670148667,2020
13305,208437.04321255579,2020
