YEAR,STATE_CODE,COUNTY_CODE,Capital Funding
2013,34.0,13.0,3801125.5433497233
2013,36.0,61.0,23819055.18970491
2013,36.0,119.0,3175401.224876857
2013,34.0,39.0,709619.0713216963
2013,36.0,5.0,13807110.918643204
2013,34.0,23.0,953338.4834250867
2013,36.0,59.0,1370152.0263441338
2013,36.0,81.0,21228149.166634284
2013,34.0,17.0,3966933.543649551
2013,36.0,103.0,1040265.8885845307
2013,34.0,3.0,916279.4434302283
2013,34.0,35.0,174940.4682110236
2013,36.0,27.0,510103.90989663673
2013,36.0,47.0,29907239.152287234
2013,34.0,21.0,699132.0474709085
2013,6.0,59.0,6600663.0
2013,17.0,111.0,63651.45203944368
2013,17.0,31.0,9909992.013660347
2013,17.0,97.0,225300.35597478162
2013,17.0,43.0,253472.4891423385
2013,17.0,37.0,42922.60183789566
2013,18.0,89.0,292816.9702459094
2013,17.0,93.0,3736.48845700579
2013,18.0,127.0,55119.39098000264
2013,17.0,89.0,107696.23766227452
2013,34.0,33.0,70530.6851421042
2013,42.0,101.0,4742636.467819979
2013,42.0,45.0,691801.6683940417
2013,34.0,15.0,125660.81386110192
2013,42.0,91.0,520747.3647827724
2013,48.0,139.0,2827.434647081365
2013,48.0,113.0,116286.28009286255
2013,48.0,397.0,1944.0430740825448
2013,48.0,439.0,52065.973097347414
2013,48.0,257.0,1419.2690886261157
2013,48.0,201.0,2993543.9041071627
2013,48.0,157.0,177344.02261223574
2013,48.0,71.0,17043.07328060137
2013,51.0,600.0,342887.7397470244
2013,51.0,683.0,729665.1101816678
2013,51.0,153.0,10315323.555714969
2013,51.0,685.0,208475.7457661908
2013,51.0,610.0,489087.658186188
2013,51.0,13.0,27892601.6808787
2013,51.0,510.0,18131755.402043298
2013,51.0,59.0,35103845.93378974
2013,11.0,1.0,296877098.1736922
2013,26.0,115.0,241443.87439947153
2013,26.0,99.0,1989331.0912810501
2013,26.0,125.0,2553927.822514174
2013,26.0,147.0,460031.32812296506
2013,26.0,93.0,327716.8836823393
2013,4.0,13.0,7513084.0
2013,27.0,53.0,1895212.6149269342
2013,27.0,19.0,19416.92222037225
2013,27.0,123.0,878529.5516733013
2013,27.0,3.0,229977.91117939196
2013,8.0,14.0,21374.205841331142
2013,8.0,1.0,197615.50950202026
2013,8.0,123.0,182940.2215625708
2013,8.0,31.0,847855.7705894762
2013,8.0,5.0,350296.72575140075
2013,8.0,59.0,258740.56675320078
2013,24.0,27.0,53388.260371282646
2013,24.0,510.0,1856059.4906847242
2013,24.0,33.0,578344.4579727954
2013,24.0,3.0,138534.18069806788
2013,24.0,35.0,31464.40412335464
2013,24.0,31.0,536525.6739430424
2013,24.0,13.0,57985.53220673307
2013,29.0,510.0,2055601.7584441162
2013,17.0,163.0,328710.6715289854
2013,29.0,189.0,986904.5700268983
2013,6.0,65.0,238383.1826812409
2013,6.0,71.0,153189.8173187591
2013,32.0,3.0,558692.0
2013,41.0,67.0,269658.22162223276
2013,41.0,51.0,1099286.7783777672
2013,39.0,85.0,154026.3094427879
2013,39.0,93.0,346191.24894763844
2013,39.0,35.0,4576519.441609574
2013,6.0,115.0,110556.0
2013,6.0,85.0,12308101.03833351
2013,6.0,81.0,5865002.961666492
2013,18.0,11.0,0.0
2013,18.0,63.0,0.0
2013,18.0,109.0,0.0
2013,18.0,57.0,0.0
2013,18.0,59.0,0.0
2013,18.0,97.0,0.0
2013,51.0,199.0,35405.786361370345
2013,51.0,700.0,239242.71930458397
2013,51.0,735.0,9441.54302969876
2013,51.0,550.0,104052.134798197
2013,51.0,650.0,116071.55696650644
2013,51.0,740.0,142731.9733084921
2013,51.0,800.0,88112.00605297234
2013,51.0,95.0,25964.24333167159
2013,51.0,810.0,249781.43876615845
2013,51.0,710.0,857001.5980803489
2013,55.0,79.0,130853061.36523886
2013,55.0,131.0,6864102.358977889
2013,55.0,89.0,4657783.743592138
2013,55.0,133.0,8269806.5321911
2013,12.0,19.0,47917395.88575914
2013,12.0,109.0,89953282.56668647
2013,12.0,31.0,527651061.5475544
2013,28.0,33.0,33144991.504340205
2013,5.0,35.0,55278202.4956598
2013,49.0,35.0,30830.0
2013,18.0,43.0,33104.30617090387
2013,21.0,111.0,713139.4840787661
2013,21.0,211.0,7794.559362058275
2013,21.0,185.0,14044.251102807702
2013,21.0,29.0,12504.399285464142
2013,47.0,147.0,142419.4118798783
2013,47.0,37.0,2325514.463217775
2013,47.0,165.0,444805.12490234716
2013,51.0,75.0,4344.428749407781
2013,51.0,145.0,4344.428749407781
2013,51.0,87.0,97849.22702626821
2013,51.0,670.0,24216.04110442366
2013,51.0,41.0,34180.89149660461
2013,51.0,760.0,490215.57732193934
2013,51.0,570.0,17297.172217445474
2013,51.0,149.0,24216.04110442366
2013,51.0,53.0,24216.04110442366
2013,51.0,85.0,19984.37224727579
2013,51.0,730.0,38053.77887838004
2013,36.0,29.0,1799756.7066386451
2013,36.0,63.0,291943.2933613549
2013,9.0,3.0,787344.0
2013,22.0,89.0,0.0
2013,22.0,87.0,0.0
2013,22.0,71.0,0.0
2013,37.0,183.0,0.0
2013,4.0,19.0,0.0
2013,48.0,141.0,0.0
2013,48.0,215.0,369805.0
2013,31.0,153.0,837765.1506212668
2013,31.0,55.0,6549159.849378733
2013,55.0,89.0,0.0
2014,36.0,119.0,3489114.135926299
2014,36.0,27.0,665306.9311956856
2014,34.0,23.0,827071.0114176986
2014,34.0,21.0,708234.6865528014
2014,36.0,81.0,23071732.12498602
2014,34.0,35.0,234503.0366462969
2014,36.0,47.0,34311953.42358779
2014,36.0,59.0,1246200.5022439056
2014,34.0,13.0,4028653.0650464487
2014,36.0,61.0,27041186.858118847
2014,36.0,5.0,15105785.063986475
2014,34.0,3.0,992944.8309845707
2014,36.0,103.0,1096503.714331912
2014,34.0,17.0,4250087.878935306
2014,36.0,87.0,356490.2656143658
2014,36.0,85.0,1796417.581884898
2014,34.0,39.0,688672.8885406806
2014,6.0,59.0,11286027.0
2014,17.0,97.0,362066.527389455
2014,17.0,111.0,74496.99883913477
2014,17.0,43.0,393215.48806065426
2014,17.0,31.0,14677781.389239397
2014,17.0,37.0,44818.34993366168
2014,17.0,93.0,18599.89485231461
2014,18.0,89.0,503478.04610901664
2014,18.0,127.0,32207.945955225292
2014,17.0,89.0,161319.35962114186
2014,34.0,15.0,4435.072129070334
2014,34.0,33.0,1249.1282710003538
2014,42.0,91.0,9636.718206270523
2014,42.0,101.0,99888.99149944863
2014,42.0,45.0,14513.089894210158
2014,48.0,439.0,536305.4418963048
2014,48.0,139.0,21800.24056884422
2014,48.0,397.0,23186.18895103394
2014,48.0,113.0,1090569.1436285914
2014,48.0,257.0,13810.984955225686
2014,48.0,71.0,97646.83270480022
2014,48.0,157.0,354106.068042215
2014,48.0,201.0,10607766.099252984
2014,51.0,685.0,364921.88368057244
2014,11.0,1.0,282022347.0412669
2014,51.0,59.0,44664605.26070444
2014,51.0,610.0,409173.9960368133
2014,51.0,510.0,23169773.856694084
2014,51.0,600.0,623085.5463017137
2014,51.0,683.0,1277226.5928820034
2014,51.0,13.0,27100625.779995598
2014,51.0,153.0,10971521.042437859
2014,26.0,125.0,2997711.6492864927
2014,26.0,147.0,499175.6695250807
2014,26.0,115.0,383297.34267337696
2014,26.0,99.0,2034500.8859404589
2014,26.0,93.0,291270.45257459057
2014,4.0,13.0,2371856.0
2014,27.0,53.0,464620.458260091
2014,27.0,3.0,53277.10736015768
2014,27.0,19.0,6821.771702700706
2014,27.0,123.0,234903.6626770506
2014,8.0,31.0,3036993.426176254
2014,8.0,59.0,933660.3917067247
2014,8.0,14.0,112802.36074494635
2014,8.0,5.0,1119611.8265095695
2014,8.0,1.0,843987.2757050543
2014,8.0,123.0,544000.7191574508
2014,24.0,33.0,1534980.26715004
2014,24.0,27.0,135397.57776241968
2014,24.0,510.0,5016805.363520728
2014,24.0,35.0,114788.6619906468
2014,24.0,13.0,147419.01193495266
2014,24.0,3.0,388690.14917189267
2014,24.0,31.0,1608616.9684693194
2014,29.0,510.0,3213167.029333926
2014,17.0,163.0,477696.7494916326
2014,29.0,189.0,1435843.2211744417
2014,6.0,65.0,2729196.510283125
2014,6.0,71.0,2268990.489716875
2014,32.0,3.0,168959.0
2014,41.0,51.0,6599416.559392132
2014,41.0,67.0,1491232.4406078684
2014,39.0,35.0,4926328.0612040935
2014,39.0,85.0,151222.7465925803
2014,39.0,93.0,438024.1922033267
2014,6.0,115.0,844814.0
2014,6.0,81.0,3232092.387000913
2014,6.0,85.0,7851428.612999086
2014,18.0,109.0,0.0
2014,18.0,97.0,0.0
2014,18.0,63.0,0.0
2014,18.0,11.0,0.0
2014,18.0,57.0,0.0
2014,18.0,59.0,0.0
2014,51.0,710.0,877338.081308595
2014,51.0,95.0,17480.327012787366
2014,51.0,650.0,156381.9650471654
2014,51.0,700.0,329377.4640321039
2014,51.0,800.0,155296.52146674215
2014,51.0,550.0,87038.51904602545
2014,51.0,199.0,23836.80956289186
2014,51.0,735.0,6356.482550104495
2014,51.0,740.0,179772.6885342898
2014,51.0,810.0,191362.1414392945
2014,55.0,89.0,4213198.025381152
2014,55.0,131.0,6208923.405824855
2014,55.0,133.0,8128524.138788612
2014,55.0,79.0,116377170.43000539
2014,12.0,19.0,49279386.92498085
2014,12.0,109.0,82863568.89311136
2014,12.0,31.0,684510537.1819078
2014,28.0,33.0,21501374.170680575
2014,5.0,35.0,36618538.829319425
2014,49.0,35.0,74630.0
2014,21.0,211.0,32212.273144974253
2014,18.0,43.0,112156.39524612934
2014,21.0,185.0,65799.4148259437
2014,21.0,29.0,39206.169610688914
2014,21.0,111.0,2055820.7471722637
2014,47.0,37.0,1742553.63340092
2014,47.0,147.0,129146.86748376483
2014,47.0,165.0,251612.4991153151
2014,51.0,87.0,283058.1064797858
2014,51.0,670.0,36409.21893814892
2014,51.0,75.0,9375.809594488434
2014,51.0,53.0,36409.21893814892
2014,51.0,149.0,36409.21893814892
2014,51.0,730.0,57214.48690280545
2014,51.0,760.0,1045452.1161517472
2014,51.0,570.0,26006.58495582066
2014,51.0,41.0,59679.70537177061
2014,51.0,145.0,9375.809594488434
2014,51.0,85.0,43128.72413464679
2014,36.0,63.0,112706.9868546895
2014,36.0,29.0,691502.0131453106
2014,9.0,3.0,1191732.0
2014,22.0,89.0,0.0
2014,22.0,87.0,0.0
2014,22.0,71.0,0.0
2014,37.0,183.0,0.0
2014,4.0,19.0,0.0
2014,48.0,141.0,0.0
2014,48.0,215.0,0.0
2014,31.0,55.0,6758902.386593665
2014,31.0,153.0,1230685.613406335
2014,55.0,89.0,0.0
2015,36.0,59.0,1715373.0230403533
2015,34.0,23.0,1196767.6286599373
2015,36.0,103.0,1415497.2325054894
2015,34.0,39.0,1318166.1684806861
2015,36.0,27.0,784650.1595779719
2015,34.0,21.0,727110.4525815394
2015,34.0,13.0,6056114.504024807
2015,36.0,61.0,37092922.86260054
2015,36.0,47.0,47555779.57270544
2015,36.0,87.0,558566.3631825565
2015,36.0,119.0,4873872.601631306
2015,34.0,3.0,1290973.9219295208
2015,36.0,85.0,2640959.6940713986
2015,34.0,17.0,6134796.970974618
2015,34.0,35.0,293176.125470958
2015,36.0,81.0,29948363.941586833
2015,36.0,5.0,21584363.77697604
2015,6.0,59.0,12185428.0
2015,17.0,111.0,92922.12731174822
2015,17.0,97.0,314895.3714828312
2015,17.0,43.0,463423.15949883685
2015,17.0,31.0,16016279.061765943
2015,17.0,93.0,6541.360700679406
2015,17.0,37.0,49723.55450924895
2015,18.0,127.0,117627.7922804801
2015,17.0,89.0,175468.1619690228
2015,18.0,89.0,530420.4104812101
2015,34.0,33.0,2123.1731555231113
2015,42.0,91.0,27782.318002885804
2015,34.0,15.0,6885.246317994403
2015,42.0,45.0,35937.07544214816
2015,42.0,101.0,236172.1870814485
2015,48.0,257.0,164.47344407094016
2015,48.0,397.0,203.30912767340843
2015,48.0,439.0,5499.905087208592
2015,48.0,113.0,11742.347372272628
2015,48.0,139.0,216.9649687744317
2015,48.0,71.0,103353.91536135052
2015,48.0,201.0,24428323.600979026
2015,48.0,157.0,692473.4836596234
2015,51.0,510.0,11003110.373736866
2015,51.0,59.0,24366464.953363325
2015,51.0,685.0,342115.43616916664
2015,51.0,610.0,119402.38156307682
2015,51.0,153.0,7875510.671023642
2015,51.0,13.0,20134678.872822173
2015,11.0,1.0,183766168.69260624
2015,51.0,683.0,1197404.0265920833
2015,51.0,600.0,534406.5921234199
2015,26.0,115.0,453108.6461678849
2015,26.0,99.0,3555330.41314627
2015,26.0,147.0,779218.6709076358
2015,26.0,125.0,4248070.501223912
2015,26.0,93.0,666959.768554297
2015,4.0,13.0,1325671.0
2015,27.0,123.0,106237.30396909369
2015,27.0,3.0,18643.045780871824
2015,27.0,19.0,2019.4921573640815
2015,27.0,53.0,273613.1580926704
2015,8.0,31.0,3189440.5921728886
2015,8.0,1.0,910056.8355604582
2015,8.0,5.0,1620420.4201870284
2015,8.0,14.0,103007.20535512823
2015,8.0,123.0,837725.2387996089
2015,8.0,59.0,1089649.7079248878
2015,24.0,31.0,338792.0351960916
2015,24.0,33.0,249517.81363954258
2015,24.0,35.0,16080.99247567448
2015,24.0,510.0,1042847.2290202548
2015,24.0,27.0,57556.53240627616
2015,24.0,13.0,41478.25941522954
2015,24.0,3.0,70614.1378469308
2015,29.0,189.0,2953558.987569193
2015,17.0,163.0,1094421.1992499828
2015,29.0,510.0,6531921.813180825
2015,6.0,65.0,183005.14807153423
2015,6.0,71.0,151637.8519284658
2015,32.0,3.0,510908.0
2015,41.0,51.0,8407374.788403615
2015,41.0,67.0,2026884.2115963856
2015,39.0,85.0,33380.45906392738
2015,39.0,93.0,65857.91967588945
2015,39.0,35.0,826140.6212601832
2015,6.0,115.0,677398.0
2015,6.0,81.0,9614504.91778009
2015,6.0,85.0,28137026.08221991
2015,18.0,57.0,0.0
2015,18.0,97.0,0.0
2015,18.0,59.0,0.0
2015,18.0,11.0,0.0
2015,18.0,63.0,0.0
2015,18.0,109.0,0.0
2015,51.0,199.0,30816.850505941762
2015,51.0,800.0,151101.810368657
2015,51.0,700.0,363625.94728315924
2015,51.0,650.0,166171.26315474944
2015,51.0,95.0,22599.023704357292
2015,51.0,810.0,347757.39590594656
2015,51.0,735.0,8217.82680158447
2015,51.0,740.0,180076.86750893624
2015,51.0,710.0,831331.9083223334
2015,51.0,550.0,98164.1064443347
2015,55.0,89.0,2767372.3501351825
2015,55.0,79.0,105004777.92518039
2015,55.0,131.0,4078232.9370413222
2015,55.0,133.0,11678672.787643097
2015,12.0,109.0,68515824.48992474
2015,12.0,19.0,20968914.055888314
2015,12.0,31.0,763037527.454187
2015,28.0,33.0,26133850.0443686
2015,5.0,35.0,18570508.9556314
2015,49.0,35.0,59409.0
2015,18.0,43.0,66073.84306193756
2015,21.0,211.0,7486.985357827666
2015,21.0,29.0,18677.55409095601
2015,21.0,185.0,9341.969789767058
2015,21.0,111.0,919117.6476995117
2015,47.0,165.0,932341.5242083346
2015,47.0,147.0,449195.3562012144
2015,47.0,37.0,5308001.119590451
2015,51.0,145.0,2172.7028332142195
2015,51.0,149.0,16857.408346648957
2015,51.0,41.0,49373.78143281232
2015,51.0,87.0,90283.031094954
2015,51.0,730.0,26490.21311616265
2015,51.0,570.0,12041.005961892113
2015,51.0,85.0,9994.433032785411
2015,51.0,75.0,2172.7028332142195
2015,51.0,760.0,386027.9046550182
2015,51.0,53.0,16857.408346648957
2015,51.0,670.0,16857.408346648957
2015,36.0,29.0,1193208.3850150292
2015,36.0,63.0,167662.6149849707
2015,9.0,3.0,368345.0
2015,22.0,87.0,0.0
2015,22.0,89.0,0.0
2015,22.0,71.0,0.0
2015,37.0,183.0,0.0
2015,4.0,19.0,0.0
2015,48.0,141.0,50090.0
2015,48.0,215.0,435742.0
2015,31.0,55.0,6337708.553446018
2015,31.0,153.0,322400.44655398134
2015,55.0,89.0,66018.0
2016,34.0,21.0,1419534.442023889
2016,34.0,39.0,1886225.0370218158
2016,36.0,119.0,7692370.548813158
2016,36.0,27.0,1259465.8670267356
2016,34.0,13.0,9866548.6772767
2016,34.0,35.0,554725.5929981727
2016,36.0,87.0,816409.5339456303
2016,36.0,47.0,77924129.55145015
2016,36.0,103.0,2257874.802354842
2016,34.0,23.0,1997676.8370837984
2016,34.0,3.0,2188903.7849837146
2016,36.0,59.0,2623624.156953228
2016,36.0,81.0,50811542.88757989
2016,36.0,5.0,35928217.099477656
2016,36.0,85.0,4231703.541997652
2016,36.0,61.0,61178771.1352043
2016,34.0,17.0,9918271.503808668
2016,6.0,59.0,13129882.0
2016,17.0,37.0,36054.98338558867
2016,17.0,93.0,22140.859054363038
2016,18.0,127.0,58702.31749492034
2016,17.0,111.0,90973.45207534575
2016,17.0,89.0,138142.23288273098
2016,17.0,43.0,379375.3722522669
2016,18.0,89.0,365598.32144509244
2016,17.0,31.0,13038981.127414502
2016,17.0,97.0,274132.33399519004
2016,34.0,33.0,10992.747612783482
2016,42.0,91.0,63235.51044718928
2016,42.0,45.0,78491.43628208226
2016,34.0,15.0,20506.602005106495
2016,42.0,101.0,593448.7036528385
2016,48.0,113.0,1476912.5022181317
2016,48.0,257.0,24654.024690039412
2016,48.0,139.0,35663.909172797314
2016,48.0,397.0,35144.84846779318
2016,48.0,439.0,598835.7154512384
2016,48.0,157.0,2019226.7389014382
2016,48.0,201.0,45159001.48384933
2016,48.0,71.0,205669.77724923185
2016,51.0,510.0,6417180.121064195
2016,51.0,59.0,13647190.0940673
2016,51.0,683.0,292648.66222698474
2016,51.0,600.0,205669.26172353898
2016,51.0,610.0,134470.30275597205
2016,51.0,13.0,9064430.209932182
2016,51.0,153.0,2680381.5372110866
2016,51.0,685.0,83613.90349342422
2016,11.0,1.0,101153103.90752532
2016,26.0,125.0,2809668.763055306
2016,26.0,147.0,731758.1984440414
2016,26.0,115.0,317669.14732453093
2016,26.0,99.0,2056895.1211884946
2016,26.0,93.0,395411.76998762693
2016,4.0,13.0,1694834.0
2016,27.0,3.0,4047.6749123301593
2016,27.0,19.0,636.2924412068282
2016,27.0,53.0,52581.464387157204
2016,27.0,123.0,27443.568259305805
2016,8.0,31.0,826706.0334343713
2016,8.0,123.0,212550.40131612725
2016,8.0,1.0,183786.23094034477
2016,8.0,5.0,367727.10795797873
2016,8.0,14.0,42185.51680851484
2016,8.0,59.0,324902.70954266307
2016,24.0,33.0,356349.1444655652
2016,24.0,510.0,1228386.2224870033
2016,24.0,3.0,85670.43566801264
2016,24.0,27.0,51964.16162932847
2016,24.0,13.0,54753.02364508182
2016,24.0,31.0,431249.82575359417
2016,24.0,35.0,20178.186351414344
2016,29.0,189.0,5556483.0432267
2016,17.0,163.0,2841625.062008624
2016,29.0,510.0,10944235.894764677
2016,6.0,71.0,8434.741941215238
2016,6.0,65.0,9249.258058784762
2016,32.0,3.0,206646.0
2016,41.0,51.0,52544606.79208663
2016,41.0,67.0,10482715.207913367
2016,39.0,35.0,1402773.8077668191
2016,39.0,93.0,92264.30128912853
2016,39.0,85.0,48419.8909440523
2016,6.0,115.0,534713.0
2016,6.0,81.0,7759493.608789569
2016,6.0,85.0,19722537.39121043
2016,18.0,57.0,0.0
2016,18.0,109.0,0.0
2016,18.0,97.0,0.0
2016,18.0,63.0,0.0
2016,18.0,59.0,0.0
2016,18.0,11.0,0.0
2016,51.0,710.0,186768.70052337233
2016,51.0,199.0,6238.209678917845
2016,51.0,735.0,1663.5225810447585
2016,51.0,700.0,49907.37924472489
2016,51.0,810.0,38156.35784102765
2016,51.0,800.0,19310.476447176345
2016,51.0,550.0,20057.997975282644
2016,51.0,650.0,27354.097397875114
2016,51.0,740.0,44374.57121270532
2016,51.0,95.0,4574.687097873086
2016,55.0,133.0,9561770.374917503
2016,55.0,131.0,5615044.761078944
2016,55.0,89.0,3810208.9450178556
2016,55.0,79.0,158679228.9189857
2016,12.0,19.0,80577587.52427723
2016,12.0,31.0,750844459.201979
2016,12.0,109.0,65471602.27374365
2016,28.0,33.0,20172592.25630163
2016,5.0,35.0,26374234.74369837
2016,49.0,35.0,0.0
2016,21.0,185.0,13263.317865259145
2016,21.0,29.0,20768.086210688365
2016,18.0,43.0,42455.05314859615
2016,21.0,111.0,903723.5132688219
2016,21.0,211.0,9352.029506634412
2016,47.0,147.0,105637.9312119296
2016,47.0,37.0,1909093.475425227
2016,47.0,165.0,360853.59336284327
2016,51.0,730.0,10814.948843578803
2016,51.0,145.0,1168.3825934064373
2016,51.0,670.0,6882.240173186509
2016,51.0,85.0,5374.559929669612
2016,51.0,53.0,6882.240173186509
2016,51.0,87.0,47775.1396813354
2016,51.0,75.0,1168.3825934064373
2016,51.0,41.0,11156.539045379197
2016,51.0,760.0,173680.44095567422
2016,51.0,570.0,4915.885837990364
2016,51.0,149.0,6882.240173186509
2016,36.0,29.0,369218.7374193102
2016,36.0,63.0,50776.26258068978
2016,9.0,3.0,15991.0
2016,22.0,71.0,0.0
2016,22.0,87.0,0.0
2016,22.0,89.0,0.0
2016,37.0,183.0,0.0
2016,4.0,19.0,0.0
2016,48.0,141.0,240798.0
2016,48.0,215.0,2187478.0
2016,31.0,153.0,87074.53532945602
2016,31.0,55.0,794449.464670544
2016,55.0,89.0,0.0
2017,36.0,103.0,1396135.4795020926
2017,36.0,119.0,5977256.095474649
2017,36.0,85.0,2854335.4227797124
2017,36.0,87.0,599220.3710755984
2017,36.0,5.0,25001593.88408692
2017,36.0,59.0,1880074.8606109996
2017,34.0,39.0,1195313.0764740412
2017,34.0,3.0,1624207.0009180512
2017,34.0,21.0,1131339.4233077154
2017,36.0,61.0,42742630.50223749
2017,34.0,35.0,259163.3394694224
2017,36.0,81.0,34357426.92025901
2017,36.0,47.0,53041308.81476818
2017,34.0,13.0,6825300.998248606
2017,34.0,23.0,1360023.8309994463
2017,34.0,17.0,6889031.442575339
2017,36.0,27.0,780318.5372127243
2017,6.0,59.0,14201694.0
2017,17.0,37.0,31878.135006888104
2017,17.0,31.0,12281597.292403601
2017,17.0,89.0,126767.48769185811
2017,17.0,93.0,13913.173677692275
2017,17.0,43.0,323383.63185505755
2017,18.0,89.0,377205.3679918734
2017,18.0,127.0,80927.16240624522
2017,17.0,111.0,95143.48490878477
2017,17.0,97.0,325568.26405799924
2017,42.0,101.0,2652655.923216915
2017,42.0,91.0,241497.86141306136
2017,34.0,15.0,74528.25237899098
2017,34.0,33.0,41416.675918406676
2017,42.0,45.0,297289.28707262565
2017,48.0,397.0,22361.620261110525
2017,48.0,139.0,41548.70912190275
2017,48.0,257.0,18668.939013079766
2017,48.0,113.0,1394346.4216926943
2017,48.0,439.0,660943.3099112128
2017,48.0,157.0,1028595.7717825697
2017,48.0,71.0,273899.69393202494
2017,48.0,201.0,34857124.534285404
2017,51.0,685.0,49912.75389631697
2017,11.0,1.0,61626054.20803809
2017,51.0,683.0,174694.63863710943
2017,51.0,13.0,6622116.777287022
2017,51.0,610.0,56374.96805971431
2017,51.0,600.0,217748.52072317092
2017,51.0,153.0,1483383.9074358072
2017,51.0,510.0,4147584.5747644166
2017,51.0,59.0,9531319.651158348
2017,26.0,115.0,344813.5217183049
2017,26.0,93.0,232352.71574786198
2017,26.0,99.0,1419373.2690339948
2017,26.0,125.0,2583652.049318655
2017,26.0,147.0,268504.4441811835
2017,4.0,13.0,2336655.0
2017,27.0,53.0,213182.66111852255
2017,27.0,123.0,98224.50500699291
2017,27.0,3.0,16762.858621952582
2017,27.0,19.0,2114.9752525319614
2017,8.0,1.0,380183.4421021788
2017,8.0,31.0,1547870.5357303189
2017,8.0,123.0,310331.0074269815
2017,8.0,59.0,582133.8983045472
2017,8.0,5.0,638543.783990645
2017,8.0,14.0,60476.33244532856
2017,24.0,31.0,871120.3109082294
2017,24.0,33.0,764349.1165537842
2017,24.0,3.0,158145.1603336854
2017,24.0,27.0,75401.53744583616
2017,24.0,13.0,84151.51910602194
2017,24.0,510.0,2830578.7853220534
2017,24.0,35.0,51676.57033038974
2017,29.0,189.0,2070511.9408135822
2017,17.0,163.0,726885.5497932547
