YEAR,STATE_CODE,COUNTY_CODE,Capital Funding
2017,29.0,510.0,4005838.509393163
2017,6.0,71.0,220192.9007684656
2017,6.0,65.0,288545.0992315344
2017,32.0,3.0,223180.0
2017,41.0,67.0,1638774.5618052534
2017,41.0,51.0,8635329.438194746
2017,39.0,85.0,25784.379985284773
2017,39.0,35.0,737055.2944894634
2017,39.0,93.0,47260.32552525177
2017,6.0,115.0,867668.0
2017,6.0,81.0,15832283.713684529
2017,6.0,85.0,46661349.28631547
2017,18.0,59.0,3346.2161167762165
2017,18.0,63.0,6965.204353024238
2017,18.0,57.0,6971.094780853364
2017,18.0,109.0,3811.1068054441103
2017,18.0,11.0,2258.7525175530723
2017,18.0,97.0,272827.625426349
2017,51.0,740.0,46191.82295720771
2017,51.0,810.0,89808.02388397098
2017,51.0,700.0,152098.91384445893
2017,51.0,95.0,9626.065743360552
2017,51.0,550.0,25955.252140037876
2017,51.0,650.0,50236.7787541876
2017,51.0,710.0,247697.08470142126
2017,51.0,800.0,37039.217145914154
2017,51.0,199.0,13126.453286400752
2017,51.0,735.0,3500.3875430402004
2017,55.0,133.0,9302064.159307435
2017,55.0,79.0,136978466.5485374
2017,55.0,89.0,2698259.24576485
2017,55.0,131.0,3976382.046390305
2017,12.0,19.0,121456213.65983368
2017,12.0,31.0,1221809841.5944679
2017,12.0,109.0,106963831.74569847
2017,28.0,33.0,15303818.246719258
2017,5.0,35.0,37479060.753280744
2017,49.0,35.0,0.0
2017,18.0,43.0,182473.6792759341
2017,21.0,29.0,57335.25827006598
2017,21.0,185.0,106625.61206776515
2017,21.0,211.0,50821.744242946654
2017,21.0,111.0,3708639.7061432884
2017,47.0,37.0,2651136.88259286
2017,47.0,147.0,235430.6539785959
2017,47.0,165.0,234675.46342854426
2017,51.0,730.0,21174.258701822935
2017,51.0,87.0,45306.53514698283
2017,51.0,760.0,285758.5238709033
2017,51.0,41.0,20248.240825298886
2017,51.0,670.0,13474.528264796412
2017,51.0,149.0,13474.528264796412
2017,51.0,145.0,3358.6656991393425
2017,51.0,53.0,13474.528264796412
2017,51.0,75.0,3358.6656991393425
2017,51.0,85.0,15449.862216040978
2017,51.0,570.0,9624.66304628315
2017,36.0,29.0,721588.3640486904
2017,36.0,63.0,98633.63595130967
2017,9.0,3.0,839237.0
2017,22.0,71.0,0.0
2017,22.0,87.0,0.0
2017,22.0,89.0,0.0
2017,37.0,183.0,0.0
2017,4.0,19.0,0.0
2017,48.0,141.0,368711.0
2017,48.0,215.0,352106.0
2017,31.0,55.0,54976.12706863143
2017,31.0,153.0,7968.87293136857
2017,55.0,89.0,517733.0
2018,36.0,61.0,80490379.92756176
2018,36.0,119.0,10841127.149021734
2018,34.0,21.0,1574340.8929515264
2018,36.0,5.0,48414150.24822821
2018,36.0,59.0,3340197.0530980355
2018,36.0,85.0,4899962.423354822
2018,34.0,39.0,2374233.22083026
2018,36.0,103.0,3095493.347344423
2018,36.0,47.0,102917332.3090499
2018,34.0,17.0,13357357.592687972
2018,34.0,3.0,3107339.129629392
2018,36.0,81.0,66207419.00565792
2018,36.0,87.0,1166765.7501135683
2018,34.0,13.0,12276209.781643031
2018,36.0,27.0,1620294.5972146648
2018,34.0,23.0,2804932.7693354506
2018,34.0,35.0,663778.8022773294
2018,6.0,59.0,24513861.0
2018,17.0,93.0,30628.244013374304
2018,17.0,31.0,29139080.930409636
2018,17.0,97.0,774701.6959667405
2018,17.0,43.0,886777.8523109573
2018,18.0,127.0,108027.51324344013
2018,17.0,89.0,259602.4959925432
2018,18.0,89.0,805058.4826570807
2018,17.0,37.0,104111.02699729844
2018,17.0,111.0,214872.75840892963
2018,42.0,45.0,698411.0890968975
2018,42.0,101.0,4479851.484674374
2018,42.0,91.0,405160.5076406897
2018,34.0,15.0,110878.5483238373
2018,34.0,33.0,41136.37026420148
2018,48.0,257.0,2487.3450657200747
2018,48.0,139.0,3749.8286516331364
2018,48.0,113.0,128992.07370496403
2018,48.0,397.0,2297.9645906799287
2018,48.0,439.0,62996.787987002834
2018,48.0,157.0,483180.7260420019
2018,48.0,71.0,53071.46703172598
2018,48.0,201.0,10290128.806926273
2018,51.0,13.0,10299069.691732867
2018,51.0,510.0,5346626.163257086
2018,51.0,683.0,111854.28852584897
2018,51.0,600.0,112781.2577677759
2018,51.0,153.0,2352692.077403009
2018,11.0,1.0,86528892.92760698
2018,51.0,59.0,12105225.118235005
2018,51.0,685.0,31958.368150242557
2018,51.0,610.0,151758.10732117944
2018,26.0,93.0,26272.74660652544
2018,26.0,147.0,40927.654078719715
2018,26.0,125.0,232022.12154406618
2018,26.0,115.0,19592.082782809513
2018,26.0,99.0,159109.39498787915
2018,4.0,13.0,2431744.0
2018,27.0,3.0,31906.495260802614
2018,27.0,19.0,7938.258245240106
2018,27.0,123.0,164976.97250181754
2018,27.0,53.0,328964.27399213973
2018,8.0,14.0,196467.20741183625
2018,8.0,1.0,949050.2705142007
2018,8.0,5.0,2358090.749131393
2018,8.0,123.0,1225213.886442271
2018,8.0,59.0,2300812.7387930793
2018,8.0,31.0,6715535.147707219
2018,24.0,510.0,4053755.06710112
2018,24.0,13.0,137667.76307609273
2018,24.0,3.0,293284.9648792092
2018,24.0,33.0,1207958.446677128
2018,24.0,31.0,1310478.1413427421
2018,24.0,27.0,192947.71902567742
2018,24.0,35.0,96887.89789802997
2018,17.0,163.0,3732652.3828170025
2018,29.0,510.0,22014447.798686977
2018,29.0,189.0,9011174.81849602
2018,6.0,65.0,393562.7392901772
2018,6.0,71.0,315531.2607098228
2018,32.0,3.0,882896.0
2018,41.0,51.0,21867683.655930214
2018,41.0,67.0,3841490.344069787
2018,39.0,93.0,123161.74243667934
2018,39.0,85.0,70657.42914305493
2018,39.0,35.0,2023596.8284202656
2018,6.0,115.0,2659591.0
2018,6.0,81.0,15161028.94158457
2018,6.0,85.0,40276921.05841543
2018,18.0,57.0,4558.632096427144
2018,18.0,97.0,102133.7151216011
2018,18.0,109.0,2544.4290843437116
2018,18.0,63.0,2969.7762754952814
2018,18.0,59.0,1617.376315968374
2018,18.0,11.0,1446.0711061643997
2018,51.0,550.0,99364.89332405553
2018,51.0,700.0,420974.26823199476
2018,51.0,740.0,164235.958656459
2018,51.0,710.0,799822.1310861087
2018,51.0,199.0,38577.700919525545
2018,51.0,735.0,10287.38691187348
2018,51.0,650.0,244927.21156267604
2018,51.0,800.0,120074.04351023611
2018,51.0,810.0,286717.0917894188
2018,51.0,95.0,28290.31400765207
2018,55.0,79.0,162268356.93783492
2018,55.0,133.0,14259848.694058862
2018,55.0,131.0,5493653.836318596
2018,55.0,89.0,3727836.5317876185
2018,12.0,31.0,1277242908.896995
2018,12.0,19.0,110334633.60121733
2018,12.0,109.0,92905106.50178756
2018,28.0,33.0,27869173.66090247
2018,5.0,35.0,24827152.33909753
2018,49.0,35.0,0.0
2018,21.0,211.0,42620.13571241168
2018,18.0,43.0,307507.3128206056
2018,21.0,185.0,88655.40462486316
2018,21.0,111.0,3527705.4364262256
2018,21.0,29.0,49308.7104158939
2018,47.0,165.0,539557.6076755665
2018,47.0,37.0,2023777.8875572572
2018,47.0,147.0,85261.50476717643
2018,51.0,53.0,8756.294772930878
2018,51.0,75.0,2367.293210500514
2018,51.0,145.0,2367.293210500514
2018,51.0,670.0,8756.294772930878
2018,51.0,41.0,23476.823383362538
2018,51.0,149.0,8756.294772930878
2018,51.0,570.0,6254.4962663791985
2018,51.0,87.0,58926.23217883142
2018,51.0,85.0,10889.548768302364
2018,51.0,760.0,272179.5368772966
2018,51.0,730.0,13759.891786034237
2018,36.0,63.0,25230.96088572453
2018,36.0,29.0,180851.03911427545
2018,9.0,3.0,549624.0
2018,22.0,89.0,0.0
2018,22.0,87.0,0.0
2018,22.0,71.0,0.0
2018,37.0,183.0,0.0
2018,4.0,19.0,0.0
2018,48.0,141.0,71637.0
2018,48.0,215.0,2923625.0
2018,31.0,153.0,27626.05488744443
2018,31.0,55.0,135038.94511255555
2018,55.0,89.0,301602.0
2019,36.0,5.0,31263188.818725985
2019,34.0,23.0,1973933.3066311027
2019,36.0,81.0,42309810.37425346
2019,36.0,87.0,622447.7361579981
2019,34.0,3.0,2119207.9958008374
2019,36.0,119.0,6362332.529643192
2019,34.0,17.0,8898434.33129173
2019,36.0,61.0,51634034.36578081
2019,34.0,13.0,8548374.45340201
2019,36.0,103.0,1994636.915370265
2019,36.0,27.0,928418.5367031787
2019,34.0,39.0,1553262.766530984
2019,36.0,85.0,3265788.9896554635
2019,36.0,59.0,2199480.3420895142
2019,34.0,35.0,411102.0368206688
2019,36.0,47.0,65250693.00512927
2019,34.0,21.0,1356214.4960135266
2019,6.0,59.0,25375441.0
2019,18.0,89.0,1097071.688572208
2019,17.0,97.0,693094.7683994155
2019,17.0,111.0,180795.20210889747
2019,17.0,89.0,404533.10044467106
2019,17.0,37.0,78939.24134665217
2019,17.0,43.0,709455.8833565006
2019,17.0,31.0,29270752.985096715
2019,18.0,127.0,150859.10408959328
2019,17.0,93.0,17191.026585343017
2019,34.0,33.0,70855.45543455632
2019,42.0,45.0,608982.7277996828
2019,42.0,101.0,4938062.457615506
2019,42.0,91.0,474261.93678112864
2019,34.0,15.0,144704.42236912614
2019,48.0,397.0,6137.834303198459
2019,48.0,113.0,341156.66448986804
2019,48.0,439.0,156316.60730641382
2019,48.0,139.0,9225.350952686169
2019,48.0,257.0,2811.5429478335063
2019,48.0,71.0,12919.465529016543
2019,48.0,201.0,3044299.5802300703
2019,48.0,157.0,112989.95424091326
2019,51.0,510.0,10151223.31594896
2019,51.0,153.0,4521162.801315586
2019,51.0,13.0,13193537.129123718
2019,51.0,59.0,16935182.508756265
2019,51.0,610.0,214838.17570486863
2019,51.0,683.0,473848.68660139246
2019,11.0,1.0,124469386.14381126
2019,51.0,600.0,257193.89970898826
2019,51.0,685.0,135385.3390289693
2019,26.0,125.0,1026338.1558573698
2019,26.0,93.0,44745.64844255506
2019,26.0,147.0,194785.9069634712
2019,26.0,99.0,573333.4086613747
2019,26.0,115.0,73342.8800752292
2019,4.0,13.0,2431593.0
2019,27.0,53.0,1404925.065168457
2019,27.0,3.0,149865.7974049004
2019,27.0,123.0,706832.5233786928
2019,27.0,19.0,17227.61404794989
2019,8.0,14.0,38351.59092720092
2019,8.0,5.0,565680.0504595813
2019,8.0,59.0,448936.3405794569
2019,8.0,31.0,1487546.878279104
2019,8.0,123.0,311697.6304267291
2019,8.0,1.0,321532.5093279279
2019,24.0,33.0,5161467.330384918
2019,24.0,35.0,302459.1280923253
2019,24.0,3.0,891200.460898166
2019,24.0,13.0,378367.84512813
2019,24.0,27.0,724056.4154488392
2019,24.0,31.0,4792143.235737543
2019,24.0,510.0,14769352.584310079
2019,17.0,163.0,5472869.554575103
2019,29.0,189.0,12518866.520467274
2019,29.0,510.0,27211832.92495762
2019,6.0,65.0,639420.0104110386
2019,6.0,71.0,517634.98958896124
2019,32.0,3.0,408231.0
2019,41.0,67.0,1806030.6894147561
2019,41.0,51.0,8365581.310585244
2019,39.0,35.0,11852595.943109974
2019,39.0,85.0,339740.96233419224
2019,39.0,93.0,942716.0945558329
2019,6.0,115.0,217853.0
2019,6.0,85.0,39051422.77445225
2019,6.0,81.0,14309711.225547753
2019,18.0,109.0,506.0718907475092
2019,18.0,11.0,362.38523840391537
2019,18.0,97.0,29439.674963963702
2019,18.0,57.0,1260.536746833548
2019,18.0,63.0,861.4991256445971
2019,18.0,59.0,569.8320344067278
2019,51.0,740.0,151147.11173568436
2019,51.0,800.0,74058.18088854772
2019,51.0,710.0,759591.87944021
2019,51.0,95.0,23703.847413675583
2019,51.0,650.0,131208.15974567967
2019,51.0,735.0,8619.580877700211
2019,51.0,550.0,95732.38579601896
2019,51.0,810.0,240362.6994307013
2019,51.0,199.0,32323.428291375792
2019,51.0,700.0,354320.7263804065
2019,55.0,89.0,6494939.694284113
2019,55.0,79.0,140178610.28425375
2019,55.0,133.0,12887200.945675047
2019,55.0,131.0,9571490.075787114
2019,12.0,109.0,135440988.5283756
2019,12.0,19.0,226585866.61787003
2019,12.0,31.0,1645470724.8537545
2019,5.0,35.0,22165768.36264374
2019,28.0,33.0,26454760.63735626
2019,49.0,35.0,0.0
2019,21.0,29.0,335606.28004920785
2019,21.0,111.0,7840857.72974963
2019,21.0,211.0,129120.0927372401
2019,18.0,43.0,373331.32316360134
2019,21.0,185.0,152714.57430032073
2019,47.0,147.0,216626.72899126468
2019,47.0,37.0,4579867.037034367
2019,47.0,165.0,635649.2339743678
2019,51.0,53.0,16866.621761661496
2019,51.0,760.0,317654.3926860145
2019,51.0,730.0,26504.69133975378
2019,51.0,670.0,16866.621761661496
2019,51.0,85.0,23730.948997108993
2019,51.0,570.0,12047.586972615354
2019,51.0,149.0,16866.621761661496
2019,51.0,145.0,5158.90195589326
2019,51.0,41.0,31588.997590493585
2019,51.0,75.0,5158.90195589326
2019,51.0,87.0,96662.71321724278
2019,36.0,63.0,343613.36346174206
2019,36.0,29.0,1915550.636538258
2019,9.0,3.0,64310.0
2019,22.0,87.0,0.0
2019,22.0,89.0,0.0
2019,22.0,71.0,0.0
2019,37.0,183.0,0.0
2019,4.0,19.0,0.0
2019,48.0,141.0,45612.0
2019,48.0,215.0,45696.0
2019,31.0,55.0,1373896.94035586
2019,31.0,153.0,177850.0596441399
2019,55.0,89.0,282443.0
2020,36.0,87.0,392304.7397820669
2020,34.0,13.0,4567044.163508265
2020,36.0,61.0,26275581.931259047
2020,34.0,3.0,951763.0107405325
2020,34.0,35.0,155110.5182394956
2020,36.0,27.0,529227.1915477256
2020,36.0,119.0,3288189.8852120503
2020,36.0,5.0,17342910.855744693
2020,34.0,39.0,610217.5436695913
2020,36.0,103.0,1286464.1317169862
2020,36.0,47.0,34383162.078600384
2020,36.0,81.0,21863640.21101848
2020,36.0,85.0,1805463.563987602
2020,34.0,23.0,934103.0474221692
2020,34.0,21.0,590835.9963642709
2020,34.0,17.0,4256857.041910819
2020,36.0,59.0,1115378.0892758216
2020,6.0,59.0,24581501.0
2020,18.0,89.0,656663.3693268606
2020,17.0,43.0,478438.693429078
2020,17.0,111.0,114096.64243936865
2020,17.0,89.0,253418.2995853314
2020,18.0,127.0,69232.50598253822
2020,17.0,93.0,21817.313215685514
2020,17.0,97.0,479966.73132060375
2020,17.0,31.0,19880522.238296412
2020,17.0,37.0,60857.20640412093
2020,34.0,15.0,64090.8968981837
2020,42.0,45.0,407134.97286822175
2020,42.0,101.0,2644083.488421822
2020,42.0,91.0,232525.2208109044
2020,34.0,33.0,38349.421000867995
2020,48.0,397.0,87.5998242282723
2020,48.0,257.0,139.97524040312027
2020,48.0,113.0,7423.500617446306
2020,48.0,439.0,3478.5952302673786
2020,48.0,139.0,259.3290876549229
2020,48.0,201.0,9180631.550608823
2020,48.0,157.0,386132.6342697726
2020,48.0,71.0,26404.815121404867
2020,51.0,510.0,13619134.371158676
2020,51.0,59.0,21481083.626465525
2020,51.0,610.0,354404.12157672603
2020,51.0,683.0,469389.5940518796
2020,51.0,13.0,15996345.718943266
2020,51.0,600.0,327981.274194326
2020,11.0,1.0,156377592.6004104
2020,51.0,685.0,134111.31258625136
2020,51.0,153.0,3133757.3806129294
2020,26.0,115.0,37508.135594223
2020,26.0,125.0,542108.5750795642
2020,26.0,99.0,322255.7877780846
2020,26.0,93.0,61480.14818722788
2020,26.0,147.0,61200.35336090026
2020,4.0,13.0,3265478.0
2020,27.0,3.0,185122.981833198
2020,27.0,123.0,1109408.526833279
2020,27.0,19.0,46957.86289937226
2020,27.0,53.0,1844676.6284341507
2020,8.0,59.0,739417.3230082799
2020,8.0,5.0,1037755.9131453269
2020,8.0,1.0,622663.8086091073
2020,8.0,31.0,2216496.845540035
2020,8.0,123.0,358587.92908542085
2020,8.0,14.0,141857.18061183026
2020,24.0,27.0,553049.4003970604
2020,24.0,33.0,4362489.7609542
2020,24.0,510.0,12382923.409126591
2020,24.0,3.0,895462.7588081756
2020,24.0,13.0,221601.0747682327
2020,24.0,35.0,344803.28800529515
2020,24.0,31.0,4073760.3079404463
2020,17.0,163.0,1657201.3176097544
2020,29.0,189.0,6467575.480206251
2020,29.0,510.0,13615973.202183995
2020,6.0,65.0,40861.536133702124
2020,6.0,71.0,43634.463866297876
2020,32.0,3.0,1587614.0
2020,41.0,67.0,1189008.5884932005
2020,41.0,51.0,5778976.411506799
2020,39.0,35.0,5356674.301912073
2020,39.0,93.0,280782.41540429555
2020,39.0,85.0,194051.28268363164
2020,6.0,115.0,384170.0
2020,6.0,81.0,7367685.96671519
2020,6.0,85.0,24349535.03328481
2020,18.0,57.0,0.0
2020,18.0,97.0,0.0
2020,18.0,63.0,0.0
2020,18.0,109.0,0.0
2020,18.0,59.0,0.0
2020,18.0,11.0,0.0
2020,51.0,95.0,183067.56172022977
2020,51.0,199.0,249637.5841639497
2020,51.0,740.0,761130.6503505189
2020,51.0,735.0,66570.02244371992
2020,51.0,800.0,418109.07976162323
2020,51.0,650.0,956472.1767647164
2020,51.0,550.0,495411.22892861837
2020,51.0,700.0,1653055.882978515
2020,51.0,810.0,1500843.7696172358
2020,51.0,710.0,3496211.043270873
2020,55.0,133.0,14354483.926691039
2020,55.0,131.0,4580859.176014896
2020,55.0,79.0,136585281.7421411
2020,55.0,89.0,3108440.155152965
2020,12.0,109.0,210784520.10843152
2020,12.0,19.0,163509923.22342783
2020,12.0,31.0,1761780520.6681406
2020,5.0,35.0,19510338.331643734
2020,28.0,33.0,28949692.668356266
2020,49.0,35.0,0.0
2020,18.0,43.0,182261.7061456016
2020,21.0,29.0,51537.19698012972
2020,21.0,211.0,21666.65832225862
2020,21.0,111.0,2482412.3844817667
2020,21.0,185.0,28599.054070243415
2020,47.0,147.0,154923.91300418033
2020,47.0,37.0,5853873.795390352
2020,47.0,165.0,771389.2916054683
2020,51.0,670.0,1103.8456492859514
2020,51.0,85.0,1709.1004208115216
2020,51.0,87.0,9870.738158498205
2020,51.0,145.0,371.54356974163517
2020,51.0,53.0,1103.8456492859514
2020,51.0,760.0,32264.29212727934
2020,51.0,75.0,371.54356974163517
2020,51.0,730.0,1734.6145917350666
2020,51.0,41.0,2545.169436273347
2020,51.0,149.0,1103.8456492859514
2020,51.0,570.0,788.461178061394
2020,36.0,29.0,164539.74587850683
2020,36.0,63.0,20299.254121493155
2020,9.0,3.0,447338.0
2020,22.0,71.0,0.0
2020,22.0,87.0,0.0
2020,22.0,89.0,0.0
2020,37.0,183.0,0.0
2020,4.0,19.0,0.0
2020,48.0,141.0,517671.0
2020,48.0,215.0,945151.0
2020,31.0,55.0,1261447.5199316372
2020,31.0,153.0,164473.4800683629
2020,55.0,89.0,74286.0
2021,36.0,87.0,349230.05905161455
2021,34.0,23.0,1104963.2438419294
2021,34.0,13.0,5362511.412569828
2021,36.0,61.0,31681375.478848845
2021,36.0,85.0,2094042.9285624204
2021,34.0,21.0,899986.5541717957
2021,36.0,103.0,1074332.0028667792
2021,36.0,27.0,671220.0706182995
2021,34.0,17.0,6379928.519747366
2021,36.0,119.0,4262602.571160234
2021,34.0,3.0,1301309.53659594
2021,36.0,59.0,1353625.3642596807
2021,34.0,35.0,304012.8757387513
2021,36.0,47.0,42866964.29358787
2021,34.0,39.0,1053382.8098226972
2021,36.0,5.0,20564732.676029813
2021,36.0,81.0,28171964.60252614
2021,6.0,59.0,51884142.0
2021,18.0,89.0,1197849.9713702193
2021,17.0,37.0,136689.54274758263
2021,17.0,93.0,26900.189175823172
2021,17.0,89.0,669552.961861163
2021,17.0,43.0,1676499.890821247
2021,18.0,127.0,378706.0981895753
2021,17.0,97.0,1396214.4261590182
2021,17.0,31.0,51737319.9041305
2021,17.0,111.0,343616.01554486435
2021,42.0,101.0,1841485.5373240795
2021,34.0,15.0,51979.711326227756
2021,42.0,45.0,272804.7329656256
2021,34.0,33.0,26117.08732398933
2021,42.0,91.0,159425.93106007794
2021,48.0,397.0,245.15361116344815
2021,48.0,439.0,10044.555974772946
2021,48.0,139.0,883.7214540189492
2021,48.0,113.0,21829.8343006779
2021,48.0,257.0,357.7346593667594
2021,48.0,157.0,1135926.865731866
2021,48.0,71.0,92145.82912618022
2021,48.0,201.0,22039772.305141956
2021,51.0,13.0,12547962.75610425
2021,51.0,685.0,76887.09492091087
2021,51.0,610.0,175793.62940823755
2021,51.0,683.0,269104.832223188
2021,11.0,1.0,122337222.48390561
2021,51.0,59.0,18240001.802758243
2021,51.0,510.0,9761598.933144925
2021,51.0,600.0,315259.35915254004
2021,51.0,153.0,3964529.1083821007
2021,26.0,93.0,222209.86923641287
2021,26.0,115.0,360581.7412644471
2021,26.0,147.0,467550.65089397604
2021,26.0,125.0,2862722.721837105
2021,26.0,99.0,1832909.016768059
2021,4.0,13.0,1970449.0
2021,27.0,19.0,7886.4239311370575
2021,27.0,123.0,195575.91847883345
2021,27.0,3.0,43151.811378559454
2021,27.0,53.0,410014.8462114701
2021,8.0,14.0,68554.67235568211
2021,8.0,59.0,564241.0833176849
2021,8.0,123.0,475738.92280482635
2021,8.0,1.0,451330.93991248566
2021,8.0,31.0,1804964.584548301
2021,8.0,5.0,686788.7970610199
2021,24.0,3.0,1410968.470774035
2021,24.0,35.0,406565.23230661673
2021,24.0,31.0,6649154.451970921
2021,24.0,510.0,18571020.417052045
2021,24.0,27.0,789361.4458456613
2021,24.0,33.0,7020464.272445488
2021,24.0,13.0,416311.70960523037
2021,17.0,163.0,1259339.3565631479
2021,29.0,189.0,3619302.634562429
2021,29.0,510.0,7967434.008874424
2021,6.0,65.0,27355.90733401716
2021,6.0,71.0,20962.09266598284
2021,32.0,3.0,5520007.0
2021,41.0,51.0,5832273.421079062
2021,41.0,67.0,1305803.578920938
2021,39.0,85.0,95705.01784144556
2021,39.0,35.0,2278338.211685296
2021,39.0,93.0,131877.77047325828
2021,6.0,115.0,0.0
2021,6.0,85.0,40949972.59955213
2021,6.0,81.0,18714107.400447868
2021,18.0,57.0,0.0
2021,18.0,59.0,0.0
2021,18.0,63.0,0.0
2021,18.0,109.0,0.0
2021,18.0,11.0,0.0
2021,18.0,97.0,0.0
2021,51.0,810.0,610437.649057897
2021,51.0,800.0,175240.20310745316
2021,51.0,710.0,1815385.1515177253
2021,51.0,700.0,834823.1977235847
2021,51.0,550.0,242364.3207485859
2021,51.0,95.0,66899.03848117818
2021,51.0,735.0,24326.923084064794
2021,51.0,650.0,348665.9925785382
2021,51.0,740.0,441359.5621357296
2021,51.0,199.0,91225.96156524298
2021,55.0,131.0,6815901.946573661
2021,55.0,133.0,9170588.875600189
2021,55.0,89.0,4625076.32088927
2021,55.0,79.0,110208378.85693689
2021,12.0,109.0,221700233.59042045
2021,12.0,31.0,1453440500.8239915
2021,12.0,19.0,200147413.58558816
2021,28.0,33.0,32795557.69398014
2021,5.0,35.0,12080571.306019865
2021,49.0,35.0,0.0
2021,21.0,111.0,6009907.040646318
2021,18.0,43.0,361195.984350174
2021,21.0,185.0,103770.31211623893
2021,21.0,211.0,80263.15977970316
2021,21.0,29.0,194410.50310756598
2021,47.0,147.0,76437.24787595581
2021,47.0,37.0,2248759.662064571
2021,47.0,165.0,435497.09005947324
2021,51.0,145.0,11567.072347715535
2021,51.0,53.0,34916.98905841123
2021,51.0,75.0,11567.072347715535
2021,51.0,87.0,195585.9086130475
2021,51.0,670.0,34916.98905841123
2021,51.0,41.0,84479.39788231335
2021,51.0,760.0,680996.788129543
2021,51.0,149.0,34916.98905841123
2021,51.0,570.0,24940.706470293735
2021,51.0,85.0,53208.53279949146
2021,51.0,730.0,54869.55423464622
2021,36.0,63.0,45628.573832134185
2021,36.0,29.0,254141.42616786584
2021,9.0,3.0,1214810.0
2021,22.0,87.0,0.0
2021,22.0,89.0,0.0
2021,22.0,71.0,0.0
2021,37.0,183.0,0.0
2021,4.0,19.0,0.0
2021,48.0,141.0,972693.0
2021,48.0,215.0,1639677.0
2021,31.0,55.0,151469.26116612385
2021,31.0,153.0,18425.738833876152
2021,55.0,89.0,635738.0
